YEAR,MO,DY,HR,RH2M,SZA,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,PRECTOTCORR,Effeciency,Power Output
2021,10,1,7,95.24,76.4,124.3,157.43,18.7,0.13,3.47,5.46
2021,10,1,8,89.98,66.11,256.27,330.3,20.29,0.01,5.85,19.33
2021,10,1,9,78.96,57,362.67,492.12,22.25,0.01,7.5,36.89
2021,10,1,10,67.86,49.89,422.3,610.95,24.17,0.14,8.34,50.93
2021,10,1,11,61.69,45.79,364.8,674.95,25.63,0.51,7.05,47.59
2021,10,1,12,58.95,45.56,346.5,656.42,26.4,1.22,6.91,45.34
2021,10,1,13,59.31,49.28,264.62,597.83,26.49,2.3,5.39,32.24
2021,10,1,14,61.54,56.12,240.55,484.9,26.07,3.08,5.16,25.03
2021,10,1,15,64.53,65.06,164.2,328.8,25.43,2.75,3.93,12.93
2021,10,1,16,69.19,75.26,78.2,157.23,24.51,2.15,2.36,3.71
2021,10,1,17,78.15,86.02,16.98,26,23.06,2.16,0.84,0.22
2021,10,1,18,85.91,90,0,0,21.73,2.26,0,0
2021,10,1,19,89.41,90,0,0,21.23,1.73,0,0
2021,10,1,20,92.53,90,0,0,20.75,0.59,0,0
2021,10,1,21,95.11,90,0,0,20.27,0.37,0,0
2021,10,1,22,96.97,90,0,0,19.81,0.12,0,0
2021,10,1,23,98.26,90,0,0,19.3,0.03,0,0
2021,10,2,0,98.71,90,0,0,18.81,0.04,0,0
2021,10,2,1,98.06,90,0,0,18.35,0.04,0,0
2021,10,2,2,96.52,90,0,0,17.88,0.04,0,0
2021,10,2,3,94.88,90,0,0,17.28,0.05,0,0
2021,10,2,4,94.41,90,0,0,16.47,0.06,0,0
2021,10,2,5,94.36,90,0,0,15.76,0.07,0,0
2021,10,2,6,95.6,87.1,19.6,19.62,15.06,0.14,0.96,0.19
2021,10,2,7,88.48,76.61,144.45,154.68,16.71,0.1,4.11,6.35
2021,10,2,8,79.34,66.35,275.27,324.75,19.16,0.04,6.44,20.93
2021,10,2,9,63.55,57.28,358.17,479.2,22.49,0.1,7.66,36.71
2021,10,2,10,57.07,50.21,331.3,598,24.12,0.23,6.72,40.16
2021,10,2,11,52.83,46.16,414.75,661.92,25.42,0.31,8.2,54.31
2021,10,2,12,49.9,45.96,345.75,664.53,26.37,0.39,6.83,45.36
2021,10,2,13,48.67,49.66,296,607.45,26.72,0.44,5.95,36.14
2021,10,2,14,48.49,56.49,245.18,497.33,26.65,0.42,5.14,25.55
2021,10,2,15,50.42,65.4,171.35,345.45,25.81,0.27,3.91,13.49
2021,10,2,16,54.31,75.59,80.57,173.02,24.53,0.11,2.2,3.8
2021,10,2,17,61.34,86.29,16.45,27.33,22.82,0.09,0.74,0.2
2021,10,2,18,69.89,90,0,0,20.94,0.09,0,0
2021,10,2,19,74.99,90,0,0,19.98,0.06,0,0
2021,10,2,20,81.19,90,0,0,19.03,0.05,0,0
2021,10,2,21,86.12,90,0,0,18.36,0.06,0,0
2021,10,2,22,89.03,90,0,0,17.98,0.1,0,0
2021,10,2,23,90.61,90,0,0,17.74,0.13,0,0
2021,10,3,0,91.31,90,0,0,17.51,0.14,0,0
2021,10,3,1,91.46,90,0,0,17.2,0.11,0,0
2021,10,3,2,91.34,90,0,0,16.75,0.06,0,0
2021,10,3,3,90.35,90,0,0,16.32,0.03,0,0
2021,10,3,4,89.9,90,0,0,15.94,0.01,0,0
2021,10,3,5,89.68,90,0,0,15.65,0,0,0
2021,10,3,6,89.76,87.24,14.15,20.25,15.67,6.83,0.64,0.13
2021,10,3,7,86.58,76.83,101.5,164.65,16.72,2.14,2.67,4.4
2021,10,3,8,78.01,66.59,234.27,343.65,18.48,1.67,5.16,17.72
2021,10,3,9,63.39,57.56,385.88,503.6,20.65,1.11,7.87,39.62
2021,10,3,10,51.25,50.54,594.05,622.33,22.66,1.16,11.65,72.48
2021,10,3,11,43.37,46.52,687.97,688.97,24.17,0.43,13.2,90.95
2021,10,3,12,37.69,46.35,698.3,698.88,25.14,0.01,13.26,92.7
2021,10,3,13,32.77,50.05,647.38,647.53,25.62,0,12.38,80.17
2021,10,3,14,28.52,56.85,540.88,541,25.66,0,10.59,57.28
2021,10,3,15,26.34,65.75,387.98,388.1,25.26,0,7.99,30.99
2021,10,3,16,27.81,75.91,205.95,206.02,24.2,0,4.75,9.79
2021,10,3,17,41.18,86.54,34.35,34.35,20.86,0,1.18,0.41
2021,10,3,18,52.81,90,0,0,17.53,0,0,0
2021,10,3,19,56.97,90,0,0,16.57,0,0,0
2021,10,3,20,60.48,90,0,0,15.73,0,0,0
2021,10,3,21,63.41,90,0,0,14.95,0,0,0
2021,10,3,22,65.86,90,0,0,14.23,0,0,0
2021,10,3,23,68.47,90,0,0,13.54,0,0,0
2021,10,4,0,70.92,90,0,0,12.89,0,0,0
2021,10,4,1,73.88,90,0,0,12.25,0.05,0,0
2021,10,4,2,77.01,90,0,0,11.58,0.05,0,0
2021,10,4,3,80.39,90,0,0,10.96,0.05,0,0
2021,10,4,4,83.7,90,0,0,10.43,0,0,0
2021,10,4,5,87.18,90,0,0,9.94,0,0,0
2021,10,4,6,89.75,87.38,23.83,23.85,9.69,0,0.9,0.21
2021,10,4,7,77.95,77.04,188.12,188.45,12.25,0,4.39,8.28
2021,10,4,8,68.54,66.83,376.35,376.98,14.93,0,7.69,28.97
2021,10,4,9,52.61,57.84,537.62,538.45,19.49,0,10.35,55.72
2021,10,4,10,42.05,50.87,654.53,655.47,22.14,0,12.25,80.27
2021,10,4,11,37.16,46.89,714.78,715.62,23.59,0,13.24,94.73
2021,10,4,12,33.52,46.74,721.88,722.62,24.66,0,13.26,95.79
2021,10,4,13,31.43,50.44,663.2,664.22,25.32,0,12.3,81.69
2021,10,4,14,30.61,57.22,549.05,549.55,25.5,0,10.46,57.49
2021,10,4,15,31.13,66.09,387.73,388.65,25.16,0,7.83,30.43
2021,10,4,16,33.93,76.24,199.5,200.43,24.14,0,4.59,9.21
2021,10,4,17,49.33,86.78,30.15,30.33,20.6,0,1.09,0.33
2021,10,4,18,58.8,90,0,0,17.48,0,0,0
2021,10,4,19,62.27,90,0,0,16.69,0,0,0
2021,10,4,20,66.73,90,0,0,15.9,0,0,0
2021,10,4,21,71.46,90,0,0,15.14,0,0,0
2021,10,4,22,75.76,90,0,0,14.55,0,0,0
2021,10,4,23,79.62,90,0,0,14.09,0,0,0
2021,10,5,0,83.6,90,0,0,13.7,0,0,0
2021,10,5,1,87.66,90,0,0,13.36,0,0,0
2021,10,5,2,91.89,90,0,0,13.03,0,0,0
2021,10,5,3,96.25,90,0,0,12.72,0,0,0
2021,10,5,4,100,90,0,0,12.37,0,0,0
2021,10,5,5,100,90,0,0,12.11,0,0,0
2021,10,5,6,100,87.52,20.17,20.23,12.15,0.06,0.83,0.17
2021,10,5,7,90.67,77.26,170.23,172.05,14.9,0.03,4.17,7.17
2021,10,5,8,77.8,67.07,305.5,355.12,18.26,0,6.39,22.69
2021,10,5,9,66.28,58.12,454.5,512.97,21.12,0.07,8.91,45.7
2021,10,5,10,59.46,51.19,517.05,626.62,22.46,0.06,9.85,61.73
2021,10,5,11,55.18,47.26,347.95,684.75,23.48,0.06,6.57,44.96
2021,10,5,12,50.91,47.13,319.15,676.22,24.48,0.07,6.11,41.32
2021,10,5,13,48.25,50.82,269.4,621.42,24.91,0.05,5.22,32.41
2021,10,5,14,46.91,57.58,233.2,513.1,24.9,0.04,4.65,23.84
2021,10,5,15,46.63,66.43,158.98,361.92,24.58,0.03,3.36,12.15
2021,10,5,16,48.25,76.56,76.4,183.23,23.68,0.02,1.86,3.4
2021,10,5,17,58.68,87.02,14.35,25.3,21.23,0,0.57,0.14
2021,10,5,18,69.85,90,0,0,18.24,0,0,0
2021,10,5,19,73.64,90,0,0,17.46,0,0,0
2021,10,5,20,78.25,90,0,0,16.74,0,0,0
2021,10,5,21,82.64,90,0,0,16.1,0,0,0
2021,10,5,22,86.12,90,0,0,15.6,0,0,0
2021,10,5,23,88.8,90,0,0,15.25,0,0,0
2021,10,6,0,91.05,90,0,0,14.99,0,0,0
2021,10,6,1,93.61,90,0,0,14.67,0.01,0,0
2021,10,6,2,96.21,90,0,0,14.34,0.03,0,0
2021,10,6,3,98.21,90,0,0,14.13,0.03,0,0
2021,10,6,4,99.57,90,0,0,14.04,0.04,0,0
2021,10,6,5,100,90,0,0,14.02,0.08,0,0
2021,10,6,6,100,87.65,10.27,16.08,14,0.21,0.5,0.08
2021,10,6,7,90.37,77.48,59.33,145.98,15.95,0.24,1.68,2.45
2021,10,6,8,78.1,67.32,133.88,316.77,18.69,0.34,3.1,9.82
2021,10,6,9,69.19,58.4,198.2,468.45,21.04,0.78,4.21,19.72
2021,10,6,10,63.85,51.52,240.82,579.5,22.42,1.67,4.9,28.42
2021,10,6,11,59.64,47.63,262.23,638.28,23.52,2.12,5.25,33.48
2021,10,6,12,56.68,47.52,377.52,638.72,24.37,1.21,7.55,48.25
2021,10,6,13,54.31,51.2,408.6,579.47,24.98,0.53,8.36,48.43
2021,10,6,14,52.86,57.95,308.05,465.65,25.21,0.41,6.64,30.93
2021,10,6,15,52.86,66.77,189.62,315.17,25.03,0.38,4.49,14.17
2021,10,6,16,55.45,76.88,67.03,148.25,24.15,0.51,1.95,2.89
2021,10,6,17,65.25,87.24,15.07,18.3,22.24,0.84,0.75,0.14
2021,10,6,18,74.14,90,0,0,20.56,1.24,0,0
2021,10,6,19,80.48,90,0,0,19.79,1.14,0,0
2021,10,6,20,86.2,90,0,0,18.92,0.96,0,0
2021,10,6,21,90.03,90,0,0,18.24,0.58,0,0
2021,10,6,22,92.4,90,0,0,17.76,0.23,0,0
2021,10,6,23,94.34,90,0,0,17.4,0.18,0,0
2021,10,7,0,96.22,90,0,0,17.06,0.16,0,0
2021,10,7,1,97.91,90,0,0,16.76,0.17,0,0
2021,10,7,2,97.3,90,0,0,16.87,0.17,0,0
2021,10,7,3,97.13,90,0,0,16.91,0.13,0,0
2021,10,7,4,98.47,90,0,0,16.67,0.13,0,0
2021,10,7,5,99.78,90,0,0,16.4,0.15,0,0
2021,10,7,6,99.99,87.79,9.38,15.05,16.33,0.17,0.45,0.07
2021,10,7,7,94.01,77.69,85.45,148.73,17.58,0.17,2.3,3.42
2021,10,7,8,89.51,67.56,168.88,325.52,18.71,0.5,3.72,12.11
2021,10,7,9,81.22,58.69,246.48,482.65,20.31,1.03,4.99,24.09
2021,10,7,10,72.68,51.85,301.2,596.8,21.55,1.18,5.88,35.1
2021,10,7,11,65.99,48,399.95,658.08,22.6,0.89,7.69,50.59
2021,10,7,12,60.19,47.9,464,639.95,23.53,0.68,9.2,58.9
2021,10,7,13,56.5,51.59,417.27,581.75,24.04,0.41,8.45,49.15
2021,10,7,14,54.42,58.31,339.88,469.6,24.22,0.16,7.22,33.9
2021,10,7,15,53.02,67.11,224.25,315.08,24.33,0.07,5.26,16.58
2021,10,7,16,53.92,77.2,96.97,147.3,23.87,0.09,2.78,4.09
2021,10,7,17,67.15,87.46,13.35,17.08,21.65,0.14,0.66,0.11
2021,10,7,18,71.99,90,0,0,19.84,0.16,0,0
2021,10,7,19,74.9,90,0,0,19.13,0.14,0,0
2021,10,7,20,77.48,90,0,0,18.62,0.05,0,0
2021,10,7,21,80.48,90,0,0,18,0.03,0,0
2021,10,7,22,82.47,90,0,0,17.55,0.07,0,0
2021,10,7,23,83.19,90,0,0,17.35,0.17,0,0
2021,10,8,0,84.38,90,0,0,17.11,0.49,0,0
2021,10,8,1,85.92,90,0,0,16.87,0.97,0,0
2021,10,8,2,87.38,90,0,0,16.59,1.17,0,0
2021,10,8,3,89.44,90,0,0,16.09,0.44,0,0
2021,10,8,4,91.41,90,0,0,15.48,0.13,0,0
2021,10,8,5,92.55,90,0,0,15.03,0.19,0,0
2021,10,8,6,92.85,87.91,13.85,14.65,14.81,0.01,0.66,0.1
2021,10,8,7,85.21,77.91,143.68,149.82,16.46,0.01,3.83,5.74
2021,10,8,8,78.07,67.81,300.08,324.45,18.18,0,6.66,21.61
2021,10,8,9,61.78,58.97,453.4,479.15,22.02,0.02,9.29,44.51
2021,10,8,10,46.91,52.17,574.25,592.6,25.82,0.05,11.28,66.86
2021,10,8,11,41.99,48.36,649.8,653.97,27.49,0.04,12.49,81.7
2021,10,8,12,38.46,48.29,657.38,658.15,28.67,0.02,12.55,82.57
2021,10,8,13,36.26,51.97,597.38,599.7,29.38,0.02,11.57,69.38
2021,10,8,14,35.3,58.67,472.5,487.35,29.61,0.01,9.5,46.31
2021,10,8,15,35.54,67.44,305.5,334.17,29.36,0.01,6.62,22.12
2021,10,8,16,39.59,77.52,136.25,159.68,28.34,0.01,3.48,5.56
2021,10,8,17,57.21,87.66,15.62,17.35,24.77,0.01,0.69,0.12
2021,10,8,18,60.49,90,0,0,22.19,0.01,0,0
2021,10,8,19,61.86,90,0,0,21.46,0.01,0,0
2021,10,8,20,62.98,90,0,0,21.14,0.01,0,0
2021,10,8,21,63.83,90,0,0,21.05,0.01,0,0
2021,10,8,22,65.73,90,0,0,20.71,0.01,0,0
2021,10,8,23,68.51,90,0,0,20.25,0.01,0,0
2021,10,9,0,73.27,90,0,0,19.5,0.01,0,0
2021,10,9,1,76.38,90,0,0,19.23,0.01,0,0
2021,10,9,2,79.25,90,0,0,18.99,0.01,0,0
2021,10,9,3,82.65,90,0,0,18.48,0,0,0
2021,10,9,4,87.89,90,0,0,17.51,0.01,0,0
2021,10,9,5,89.61,90,0,0,17.1,0.01,0,0
2021,10,9,6,90.78,88.04,11.85,13.65,16.76,0.06,0.56,0.08
2021,10,9,7,86.78,78.13,87.93,143.1,17.41,0.04,2.4,3.43
2021,10,9,8,79.08,68.05,207.6,316.98,19.04,0.01,4.64,14.72
2021,10,9,9,71.3,59.25,316.5,468.38,21.17,0,6.54,30.63
2021,10,9,10,66.24,52.5,397.5,578.72,22.84,0,7.89,45.68
2021,10,9,11,62.19,48.73,436.05,636.25,24.08,0,8.52,54.2
2021,10,9,12,59.94,48.67,233.18,605.08,24.76,0,4.79,28.99
2021,10,9,13,59.36,52.34,199.43,554.92,24.85,0,4.13,22.94
2021,10,9,14,59.71,59.02,122.12,448.83,24.7,0.01,2.64,11.84
2021,10,9,15,61.49,67.78,136.27,306.52,24.24,0,3.17,9.71
2021,10,9,16,62.85,77.84,58.8,142.75,23.66,0.01,1.64,2.34
2021,10,9,17,64.65,87.86,5.97,14.68,22.82,0.03,0.29,0.04
2021,10,9,18,67.07,90,0,0,22.1,0.11,0,0
2021,10,9,19,68.72,90,0,0,21.85,0.21,0,0
2021,10,9,20,69.91,90,0,0,21.73,0.16,0,0
2021,10,9,21,70.42,90,0,0,21.57,0.08,0,0
2021,10,9,22,73.04,90,0,0,20.92,0.06,0,0
2021,10,9,23,74.1,90,0,0,20.48,0.18,0,0
2021,10,10,0,75.68,90,0,0,19.92,0.08,0,0
2021,10,10,1,77.08,90,0,0,19.55,0,0,0
2021,10,10,2,77.84,90,0,0,19.34,0.01,0,0
2021,10,10,3,78.05,90,0,0,19.19,0.17,0,0
2021,10,10,4,81.64,90,0,0,18.37,0.25,0,0
2021,10,10,5,83.65,90,0,0,17.85,0.03,0,0
2021,10,10,6,85.76,88.16,8.38,13.32,17.4,0.14,0.38,0.05
2021,10,10,7,81.17,78.35,92.2,148.43,18.35,0.07,2.38,3.54
2021,10,10,8,74.01,68.3,208.05,322.33,19.81,0,4.53,14.62
2021,10,10,9,68.36,59.54,321.35,473.48,20.82,0.12,6.54,30.99
2021,10,10,10,67.27,52.83,276.25,584.12,20.78,1.4,5.44,31.79
2021,10,10,11,64.47,49.09,232.88,641.25,21.06,12.57,4.54,29.1
2021,10,10,12,60.63,49.05,263.77,635.62,21.27,18.38,5.21,33.08
2021,10,10,13,58.04,52.72,304.6,573.55,21.27,2.04,6.17,35.41
2021,10,10,14,54.07,59.38,168.73,460.75,21.62,0.06,3.59,16.53
2021,10,10,15,50.95,68.11,77.78,308.33,21.54,0.04,1.82,5.6
2021,10,10,16,55.21,78.15,50.92,137.52,19.84,1.45,1.47,2.03
2021,10,10,17,65.99,88.04,6.72,12.73,17.68,13.38,0.35,0.04
2021,10,10,18,75.01,90,0,0,16.36,17.53,0,0
2021,10,10,19,78.52,90,0,0,15.94,18.06,0,0
2021,10,10,20,78.74,90,0,0,15.83,10.9,0,0
2021,10,10,21,78.64,90,0,0,15.58,4.19,0,0
2021,10,10,22,79.38,90,0,0,15.26,2.02,0,0
2021,10,10,23,80.76,90,0,0,15.1,9.35,0,0
2021,10,11,0,86.96,90,0,0,14.12,19.89,0,0
2021,10,11,1,88.52,90,0,0,13.16,16.2,0,0
2021,10,11,2,87.62,90,0,0,12.7,2.27,0,0
2021,10,11,3,88.02,90,0,0,12.32,2.99,0,0
2021,10,11,4,88.75,90,0,0,12.09,13.96,0,0
2021,10,11,5,90.05,90,0,0,11.9,4.52,0,0
2021,10,11,6,91.68,88.28,5.7,10.52,11.61,7.06,0.32,0.03
2021,10,11,7,91.21,78.57,16.85,130.6,11.58,26.56,0.5,0.65
2021,10,11,8,89.07,68.55,68.53,305.85,11.92,55.21,1.59,4.86
2021,10,11,9,86.26,59.82,190.75,462.1,12.75,70,4.02,18.6
2021,10,11,10,83.34,53.16,35.42,576.22,13.59,53.35,0.71,4.12
2021,10,11,11,81.21,49.46,86.95,635.28,14.12,27.98,1.72,10.95
2021,10,11,12,78.68,49.44,119.05,638.88,14.63,12.04,2.35,15
2021,10,11,13,74.04,53.09,138.57,583.88,15.61,3.93,2.76,16.14
2021,10,11,14,70.55,59.73,185.3,474.45,16.22,1.23,3.82,18.13
2021,10,11,15,67.04,68.44,108.5,322.33,16.61,0.29,2.4,7.75
2021,10,11,16,65.77,78.46,59.83,147.85,16.42,0.05,1.58,2.33
2021,10,11,17,69.24,88.22,10.48,13,15.44,0.04,0.49,0.06
2021,10,11,18,73.11,90,0,0,14.32,0.03,0,0
2021,10,11,19,73.91,90,0,0,13.82,0,0,0
2021,10,11,20,73.16,90,0,0,13.4,0,0,0
2021,10,11,21,74.76,90,0,0,12.58,0,0,0
2021,10,11,22,75.36,90,0,0,11.78,0,0,0
2021,10,11,23,74.3,90,0,0,11.36,0,0,0
2021,10,12,0,74.47,90,0,0,10.79,0,0,0
2021,10,12,1,74.49,90,0,0,10.23,0,0,0
2021,10,12,2,74.39,90,0,0,9.8,0,0,0
2021,10,12,3,75.97,90,0,0,9.29,0,0,0
2021,10,12,4,80.58,90,0,0,8.61,0,0,0
2021,10,12,5,86.17,90,0,0,8.01,0,0,0
2021,10,12,6,91.31,88.39,13.18,13.43,7.56,0,0.54,0.07
2021,10,12,7,82.07,78.8,154.55,158.4,9.81,0,3.74,5.93
2021,10,12,8,71.39,68.8,338,341.77,12.31,0,7.06,24.14
2021,10,12,9,58.36,60.11,496.92,499.77,16.02,0,9.75,48.73
2021,10,12,10,42.32,53.48,612.6,613.95,20.04,0,11.66,71.56
2021,10,12,11,34.97,49.82,674.08,674.08,22.16,0,12.63,85.13
2021,10,12,12,31.76,49.81,672.55,672.55,23.32,0,12.6,84.75
2021,10,12,13,29.82,53.46,611.95,611.95,23.92,0,11.61,71.08
2021,10,12,14,28.7,60.08,495.3,495.45,24.1,0,9.73,48.21
2021,10,12,15,28.77,68.77,335.08,335.42,23.81,0,7.07,23.71
2021,10,12,16,36.57,78.77,147.7,152.9,22.53,0,3.67,5.61
2021,10,12,17,55.69,88.38,10.12,12.65,18.43,0,0.44,0.06
2021,10,12,18,53.43,90,0,0,16.79,0,0,0
2021,10,12,19,50.43,90,0,0,16.93,0,0,0
2021,10,12,20,59.32,90,0,0,15.63,0,0,0
2021,10,12,21,62.8,90,0,0,15.05,1.33,0,0
2021,10,12,22,62.55,90,0,0,15.34,12.03,0,0
2021,10,12,23,69.07,90,0,0,14.86,19.64,0,0
2021,10,13,0,77.53,90,0,0,14.21,5.62,0,0
2021,10,13,1,83.12,90,0,0,13.97,1.19,0,0
2021,10,13,2,85.14,90,0,0,14.05,9.57,0,0
2021,10,13,3,85.53,90,0,0,14.08,29.69,0,0
2021,10,13,4,84.3,90,0,0,14.12,85.32,0,0
2021,10,13,5,87.21,90,0,0,13.91,253.87,0,0
2021,10,13,6,92.27,88.5,5.8,9.18,13.49,27.72,0.32,0.03
2021,10,13,7,92.4,79.02,59.5,115.18,14.22,2.37,1.88,2.17
2021,10,13,8,90.47,69.05,124.47,273.35,15.93,2.97,3.1,8.46
2021,10,13,9,85.54,60.39,240.18,427.42,18.2,4.8,5.25,22.44
2021,10,13,10,80.81,53.81,283.48,554.4,20.63,5.36,5.67,31.44
2021,10,13,11,75.91,50.18,292.48,626.3,22.77,5.24,5.59,35
2021,10,13,12,66.35,50.19,456.1,641.45,23.96,4.61,8.54,54.81
2021,10,13,13,49.98,53.83,551.08,588.88,24.42,1.87,10.52,61.98
2021,10,13,14,36.21,60.43,464.4,482.7,23.22,0.17,9.23,44.57
2021,10,13,15,30.15,69.09,331.42,331.9,21.34,0,7.04,23.36
2021,10,13,16,31.85,79.08,151.23,151.93,19.65,0,3.75,5.7
2021,10,13,17,39.97,88.54,12.05,12.15,16.84,0,0.5,0.06
2021,10,13,18,46.37,90,0,0,14.76,0,0,0
2021,10,13,19,49.52,90,0,0,13.82,0,0,0
2021,10,13,20,51.91,90,0,0,13.29,0,0,0
2021,10,13,21,54.3,90,0,0,12.76,0,0,0
2021,10,13,22,60.23,90,0,0,11.49,0,0,0
2021,10,13,23,60.08,90,0,0,11.59,0,0,0
2021,10,14,0,61.59,90,0,0,11.26,0,0,0
2021,10,14,1,62.9,90,0,0,10.87,0,0,0
2021,10,14,2,63.38,90,0,0,10.47,0,0,0
2021,10,14,3,64.58,90,0,0,9.9,0,0,0
2021,10,14,4,68.19,90,0,0,8.92,0,0,0
2021,10,14,5,74.94,90,0,0,7.27,0,0,0
2021,10,14,6,77.9,88.61,12.65,12.77,6.41,0,0.48,0.06
2021,10,14,7,69.21,79.24,159.02,161.32,7.93,0,3.72,6
2021,10,14,8,57.53,69.3,347.38,349.6,10.36,0,7.11,24.84
2021,10,14,9,50.84,60.68,509.33,510.9,12.65,0,9.84,50.27
2021,10,14,10,45.91,54.14,625.72,626.53,14.82,0,11.73,73.5
2021,10,14,11,41.31,50.54,679.55,679.55,16.78,0,12.69,86.21
2021,10,14,12,37.68,50.57,684.6,684.65,18.35,0,12.63,86.47
2021,10,14,13,34.96,54.2,616.75,616.88,19.41,0,11.6,71.58
2021,10,14,14,33.44,60.77,502.9,505.1,19.89,0,9.64,48.69
2021,10,14,15,33.37,69.42,336.9,338.25,19.66,0,6.95,23.51
2021,10,14,16,39.45,79.38,153.35,154.95,18.42,0,3.62,5.61
2021,10,14,17,59.58,88.69,10.23,11.45,14.61,0,0.4,0.05
2021,10,14,18,61.19,90,0,0,12.36,0,0,0
2021,10,14,19,60.76,90,0,0,11.39,0,0,0
2021,10,14,20,60.56,90,0,0,10.71,0,0,0
2021,10,14,21,60.4,90,0,0,10.39,0,0,0
2021,10,14,22,62.52,90,0,0,9.63,0,0,0
2021,10,14,23,64.49,90,0,0,8.89,0,0,0
2021,10,15,0,64.74,90,0,0,8.55,0.02,0,0
2021,10,15,1,63.74,90,0,0,8.56,0.15,0,0
2021,10,15,2,63.76,90,0,0,8.56,0.89,0,0
2021,10,15,3,67.38,90,0,0,8.39,2.27,0,0
2021,10,15,4,73.6,90,0,0,8.03,2.93,0,0
2021,10,15,5,80.09,90,0,0,7.47,2.43,0,0
2021,10,15,6,83.68,88.71,5.3,10.18,6.94,1.58,0.23,0.02
2021,10,15,7,80.74,79.46,99.78,145,8.01,0.31,2.51,3.64
2021,10,15,8,71.91,69.55,225.02,326.98,9.92,0.02,4.8,15.69
2021,10,15,9,52.48,60.97,362.5,486.15,12.66,0,7.28,35.39
2021,10,15,10,40.29,54.46,489.5,601.88,14.64,0,9.54,57.44
2021,10,15,11,35.31,50.9,630.78,663.05,15.75,0,12.11,80.3
2021,10,15,12,33.14,50.94,653.72,662.67,16.34,0,12.54,83.11
2021,10,15,13,34.33,54.56,588.45,604.05,15.62,0,11.42,68.99
2021,10,15,14,35.87,61.12,474.33,490.62,15.25,0,9.44,46.33
2021,10,15,15,36.22,69.73,319.95,331.65,15.49,0,6.75,22.38
2021,10,15,16,38.54,79.68,143.73,147.12,14.87,0,3.54,5.2
2021,10,15,17,46.92,88.82,9.7,9.82,12.61,0,0.41,0.04
2021,10,15,18,56.15,90,0,0,10.45,0,0,0
2021,10,15,19,60.75,90,0,0,9.38,0,0,0
2021,10,15,20,63.84,90,0,0,8.55,0,0,0
2021,10,15,21,65.83,90,0,0,7.84,0,0,0
2021,10,15,22,67.61,90,0,0,7.15,0,0,0
2021,10,15,23,68.42,90,0,0,6.64,0,0,0
2021,10,16,0,67,90,0,0,6.53,0,0,0
2021,10,16,1,66,90,0,0,6.29,0,0,0
2021,10,16,2,65.13,90,0,0,5.93,0,0,0
2021,10,16,3,65.39,90,0,0,5.42,0,0,0
2021,10,16,4,68.38,90,0,0,4.59,0,0,0
2021,10,16,5,71.83,90,0,0,3.86,0,0,0
2021,10,16,6,75.19,88.81,10.88,10.93,3.22,0,0.42,0.05
2021,10,16,7,71.56,79.69,155.02,155.43,4.01,0,3.66,5.69
2021,10,16,8,61.93,69.8,343.5,344.08,6.52,0,7.06,24.31
2021,10,16,9,43.98,61.25,504.7,505.23,10.82,0,9.84,49.71
2021,10,16,10,33.59,54.79,620.55,620.85,13.78,0,11.76,73.03
2021,10,16,11,29.55,51.26,680.75,680.75,15.43,0,12.73,86.64
2021,10,16,12,27.08,51.31,678.72,678.72,16.55,0,12.68,86.04
2021,10,16,13,25.56,54.92,393.6,561.81,17.25,0,8.15,45.79
2021,10,16,14,24.84,61.46,321.81,459.78,17.55,0,6.76,31.1
2021,10,16,15,25.54,70.05,220.53,315.85,17.36,0,4.82,15.22
2021,10,16,16,31.94,79.98,96.66,139.81,16.16,0,2.43,3.4
2021,10,16,17,50.93,88.95,9.18,9.18,11.87,0,0.37,0.03
2021,10,16,18,54.93,90,0,0,9.98,0,0,0
2021,10,16,19,55.71,90,0,0,9.56,0,0,0
2021,10,16,20,55.87,90,0,0,9.34,0,0,0
2021,10,16,21,55.92,90,0,0,9.22,0,0,0
2021,10,16,22,56.51,90,0,0,9.03,0,0,0
2021,10,16,23,58.59,90,0,0,8.57,0,0,0
2021,10,17,0,62.02,90,0,0,7.95,0,0,0
2021,10,17,1,66.18,90,0,0,7.28,0,0,0
2021,10,17,2,70.21,90,0,0,6.69,0,0,0
2021,10,17,3,73.6,90,0,0,6.17,0,0,0
2021,10,17,4,77.07,90,0,0,5.67,0,0,0
2021,10,17,5,80.25,90,0,0,5.22,0,0,0
2021,10,17,6,83.37,88.91,9.18,9.2,4.77,0,0.38,0.04
2021,10,17,7,74.24,79.91,143.4,144.02,6.73,0,3.52,5.08
2021,10,17,8,63.36,70.05,325.88,326.5,9.41,0,6.88,22.45
2021,10,17,9,54.18,61.54,483.08,483.42,12.75,0,9.56,46.21
2021,10,17,10,41.24,55.11,596.12,596.12,17.13,0,11.4,67.96
2021,10,17,11,32.58,51.61,653.4,653.4,20.54,0,12.28,80.26
2021,10,17,12,29.34,51.67,651.62,651.62,22,0,12.22,79.63
2021,10,17,13,27.71,55.28,590.67,590.67,22.79,0,11.2,66.14
2021,10,17,14,27.25,61.79,317.98,454.33,22.99,0,6.5,29.54
2021,10,17,15,28.49,70.36,216.72,310.43,22.52,0,4.62,14.33
2021,10,17,16,42.87,80.27,92.92,134.49,20.39,0,2.29,3.08
2021,10,17,17,55.51,89.07,7.35,7.35,15.86,0,0.32,0.02
2021,10,17,18,57.81,90,0,0,13.78,0,0,0
